Increased_Work_Hours,Work_From_Home,Hours_Worked_Per_Day,Meetings_Per_Day,Productivity_Change,Stress_Level,Health_Issue,Job_Security,Childcare_Responsibilities,Commuting_Changes,Technology_Adaptation,Salary_Changes,Team_Collaboration_Challenges,Sector,Affected_by_Covid
1,1,6.118292940835637,5.135253867987778,1,Low,1,1,1,0,0,0,1,Retail,1
1,1,6.985309608031928,3.6398823082316354,1,Low,0,1,0,0,0,1,0,Retail,1
1,1,11.124488421276583,2.556354441526831,0,High,0,1,1,1,0,0,1,IT,1
1,1,7.6848760888924454,6.32247655807512,1,Medium,1,1,1,1,1,0,0,Healthcare,1
0,1,8.483533779768619,1.966806504226522,1,Low,0,1,0,0,0,0,0,Healthcare,1
0,1,8.546639289023855,3.107039164851777,0,High,0,1,0,0,1,1,1,IT,1
1,1,11.175161825684732,2.725060114039298,0,High,1,0,1,0,0,1,0,Healthcare,1
1,1,6.848829092309417,5.119686432703161,1,High,0,0,1,1,0,1,1,Retail,1
1,1,7.554955839483877,5.975532961720886,1,Medium,0,0,1,1,1,0,1,Education,1
0,0,7.787601256451634,3.739459936733583,1,Medium,0,0,1,1,1,1,0,IT,1
1,1,10.273069711549535,4.344665140502369,0,Medium,1,0,0,1,0,1,1,Healthcare,1
0,1,10.68821138750891,4.643157731483725,1,Medium,0,0,1,1,0,0,1,IT,1
1,1,8.94916763938789,6.706006147883292,0,High,0,0,0,1,1,0,0,Healthcare,1
1,1,10.465818748123759,1.3396398366802336,0,High,0,1,1,0,1,0,0,Healthcare,1
1,1,8.355321992937979,5.1163328486903925,0,High,0,1,0,1,1,0,0,Healthcare,1
1,0,7.654793504766355,4.564787121909255,0,Low,0,1,0,1,1,0,1,Retail,1
1,1,10.357448173171244,3.4437407121312695,1,High,0,0,1,0,0,0,0,IT,1
1,0,8.975235350467596,4.489340103580443,1,High,0,0,0,0,1,0,0,Healthcare,1
0,1,6.5289386681848365,5.111243463744877,1,Medium,1,0,0,0,0,0,1,Retail,1
1,1,9.994841876248701,4.874744068724205,1,Medium,0,1,0,0,1,1,1,Retail,1
1,1,7.583014737959441,7.237750908874448,1,High,0,0,1,0,1,0,1,Healthcare,1
0,0,7.338352954551591,4.191222381690528,1,Low,0,1,1,1,1,0,1,Retail,1
1,1,9.786008736399424,4.040357774935489,1,High,0,0,0,0,0,0,0,Retail,1
1,1,7.822335718310174,3.7280518214953378,1,Low,1,1,0,0,0,1,1,Education,1
1,1,8.77791707208058,4.829468255718832,1,Medium,1,1,0,1,1,0,1,Retail,1
1,1,9.323879168141598,3.9519126077710784,0,High,1,1,0,1,0,0,1,Retail,1
1,1,6.434113841455231,4.019813717597151,0,High,0,0,0,1,0,1,1,IT,1
1,1,8.769701129364403,4.026744790009385,0,High,1,1,0,1,1,0,1,Education,1
0,1,10.698946210523248,3.7980871457648604,1,High,1,1,1,0,1,0,0,IT,1
0,1,6.087065712520779,3.0869907967713885,1,High,0,1,0,1,0,0,1,Education,1
0,1,8.899817777662456,4.627159807295366,1,High,0,0,0,0,1,0,0,IT,1
0,1,6.341064530839425,3.572428652475072,0,Medium,1,1,0,1,1,0,1,Retail,1
1,1,10.042795367680796,4.9205192542306655,0,High,0,0,1,0,1,0,1,IT,1
1,0,10.023811167499542,4.166151443391995,1,Medium,0,1,0,1,1,0,0,Healthcare,1
0,1,7.291355319501803,3.42013768550643,0,Medium,0,1,1,0,0,1,0,IT,1
1,0,12.419257304381725,6.347245607552597,1,High,0,0,0,1,1,0,0,IT,1
0,1,10.213250618274568,3.8465311216795355,1,High,0,1,0,0,1,0,1,Healthcare,1
1,1,9.413857970272339,4.9342345218427095,1,High,0,1,0,0,1,0,1,Education,1
0,1,9.30122179221227,2.950025641011848,1,Low,0,1,1,0,0,0,1,Healthcare,1
1,1,9.967853818412447,0.9616910033032307,0,Medium,0,0,1,0,0,1,1,Education,1
0,1,6.008715185511679,3.1495012484844294,1,Medium,1,0,1,0,0,0,1,Healthcare,1
1,1,8.389215196922049,0.7938269404003093,0,Medium,0,1,1,1,0,0,1,Retail,1
1,1,8.766380770754655,3.644705699771128,1,Medium,1,0,0,0,0,1,1,Healthcare,1
1,1,7.199727873394879,6.202970521808581,0,High,0,1,1,1,0,0,1,Education,1
0,1,8.92959053888793,2.6420724668850237,1,Low,0,0,0,1,1,0,1,IT,1
0,1,10.463388600868011,0.8409342136087177,1,Low,0,1,1,0,1,1,1,Retail,1
0,0,7.156461824468187,6.25038548651879,1,High,0,0,1,0,1,1,0,IT,1
1,1,7.891151399257389,3.2869678550136223,0,High,0,0,0,0,0,1,1,Education,1
0,1,6.358829408292111,3.976392426746968,1,Low,0,1,0,1,1,0,0,IT,1
1,1,4.426021980378415,5.182419953696616,0,Medium,0,0,1,0,0,0,0,IT,1
1,1,9.557864361041021,4.784759147483724,0,Low,0,0,0,0,1,0,1,IT,1
1,1,7.948532410321505,5.125768629417804,0,High,1,1,1,1,0,0,1,Retail,1
1,1,8.095158834305575,5.350643484318136,1,Medium,1,0,0,1,0,1,1,IT,1
1,1,6.026452763652946,1.3808280511158184,0,Medium,0,0,0,0,0,0,0,Education,1
0,1,7.628992941927619,1.8784783897899713,0,Medium,1,0,0,1,0,0,1,Retail,1
1,0,10.193187578364247,5.756754493943261,1,Medium,0,1,0,1,0,0,0,Education,1
1,1,8.001642673558921,2.82739128536247,0,Medium,0,1,0,0,0,0,1,Retail,1
0,1,8.058367516110826,2.9910312325546613,0,High,1,0,0,0,0,0,1,Healthcare,1
0,1,8.415056555726846,2.105736216753523,1,High,0,1,1,0,1,1,1,Education,1
1,1,5.527235743187088,3.392578165978777,1,High,1,0,0,1,1,0,1,Healthcare,1
0,0,9.249840928204714,3.4760259044732935,1,High,0,0,1,0,1,0,0,Education,1
1,1,5.489603770168339,2.5938089684722634,0,High,1,1,1,0,1,1,1,Education,1
1,1,6.120768837441947,2.4203758826863835,0,Low,0,0,1,0,0,0,1,Healthcare,1
0,1,5.901570461985671,4.477994638263559,0,Low,0,0,0,0,1,1,0,Retail,1
0,1,7.649550066738909,2.7884960996673565,0,High,0,0,0,0,0,0,1,Education,1
0,1,7.2950945929242845,3.090531614532608,0,Low,1,1,1,0,1,0,1,IT,1
1,1,7.997549923383491,0.7205824798388791,1,Medium,0,1,1,1,1,0,1,IT,1
1,0,6.1894876804471135,6.907300363796537,0,Low,1,0,1,0,0,0,1,Retail,1
1,1,10.010990640612757,5.412736044212051,0,High,0,0,0,1,1,0,1,Education,1
1,1,9.668055137452662,3.257790920009587,0,Medium,0,0,0,0,0,0,0,Healthcare,1
1,1,7.65237297421656,2.6513785965134193,0,Low,1,0,1,0,0,0,1,IT,1
0,1,7.043266566824124,4.016333195849687,0,High,0,1,1,0,1,0,0,Education,1
0,1,6.8412850133096015,3.9751996156035188,0,Medium,0,1,0,1,1,0,1,Education,1
1,0,7.379710009978641,2.0860501457280294,0,Low,0,1,0,1,0,1,0,Education,1
0,1,5.199509542497647,0.17419565661645997,1,High,0,0,1,1,0,0,1,Education,1
0,1,6.080785375576319,3.2108861387249967,1,Low,0,1,0,1,1,1,1,Retail,1
1,1,9.720240783969933,1.65493820365073,1,High,0,0,0,1,1,0,1,Healthcare,1
1,1,8.603624972151737,4.257069920085312,0,Medium,0,0,1,0,0,0,0,Healthcare,1
1,1,11.268548971953061,4.267122349991012,0,Low,0,1,0,0,0,1,1,Healthcare,1
1,1,7.401609699661357,2.5401809524871375,1,High,0,0,1,0,0,0,1,Healthcare,1
0,1,7.276973545786265,3.198123598516821,0,Medium,0,0,1,1,1,0,1,Retail,1
1,0,7.184202150912704,6.644562537967126,1,Medium,0,0,0,0,1,0,1,Healthcare,1
0,1,7.361671033563662,5.162692789406444,1,High,1,1,0,1,1,0,0,Retail,1
1,1,6.680091973706804,3.321620843936644,1,Medium,0,0,1,0,1,0,0,Education,1
1,1,8.5419764293744,7.4379389904039686,0,Medium,1,0,1,1,0,0,1,IT,1
0,1,8.058208134296823,2.204593882042533,0,High,0,1,0,0,0,0,0,Retail,1
1,1,6.980170996323455,2.780957912775168,1,Medium,1,1,0,0,1,0,1,Healthcare,1
0,0,10.502297826037804,3.8342287439381093,1,Medium,0,1,1,0,0,0,1,Healthcare,1
1,1,11.793165844972615,1.703489401935527,1,Medium,0,0,0,0,1,0,1,IT,1
1,1,10.3331544111468,6.68546374694177,0,Medium,1,0,0,1,1,0,0,Healthcare,1
1,1,9.11624802616679,4.274728058063921,1,Medium,0,1,1,1,1,1,0,Retail,1
1,1,9.523539452527547,2.815076714650308,1,Medium,0,0,1,0,1,0,1,Education,1
0,0,11.71283103565267,4.671680427107142,1,Medium,1,0,0,1,1,0,0,Healthcare,1
1,1,9.520638631518848,4.219083772446837,0,Medium,0,0,0,0,0,0,1,IT,1
1,1,6.829628294801431,3.5430233738112302,1,Low,0,0,0,0,1,0,1,IT,1
0,1,8.784545053301096,2.18722724976778,1,Medium,0,0,0,1,1,0,1,Healthcare,1
1,1,9.252488532126636,1.8456821117063393,1,High,0,1,0,1,0,0,1,Education,1
1,1,6.01056545192816,7.28020149616484,1,Low,1,0,0,0,1,0,0,IT,1
1,1,7.430138362713644,1.9708976723350045,1,High,1,0,1,1,1,0,1,Education,1
1,1,10.200783648110932,6.546948279027063,1,Medium,0,0,0,0,0,0,1,IT,1
0,0,4.353014529900827,2.7328612785760664,0,High,1,1,0,0,1,0,1,Healthcare,1
1,1,5.499142909918811,5.1850488513104835,0,High,0,0,1,1,0,0,1,Healthcare,1
0,0,7.6471858927433445,4.698149635121169,0,High,1,0,1,0,1,0,1,IT,1
1,1,8.70735919101141,4.998128050444626,0,Medium,0,0,0,0,0,0,0,Education,1
1,0,5.284735110102186,5.098021408360285,1,High,0,0,0,0,1,0,0,Retail,1
1,1,7.746421496668117,1.582651566493734,0,High,0,0,0,1,1,0,1,Education,1
1,0,10.307537078177134,2.9854810112887344,0,Medium,0,1,0,1,0,0,1,Healthcare,1
1,0,8.137302914148567,1.9479280611734286,0,Medium,0,0,0,1,1,0,1,Education,1
1,1,9.878177887262261,4.2839515912713955,0,Low,1,1,1,1,0,0,1,Retail,1
0,1,6.815771757329993,2.014983501813661,1,Low,0,0,0,0,1,0,0,IT,1
1,1,6.380166286421637,1.0284292343901682,1,Medium,0,1,0,0,1,1,1,IT,1
1,1,9.697747660570094,3.6437839951846382,1,Medium,1,0,0,0,1,0,1,IT,1
1,0,8.73853106931238,0.6863814212688313,0,Medium,0,1,1,0,1,0,1,Retail,1
1,1,5.628807984451082,4.388107292081435,0,Low,0,1,1,1,0,0,1,Retail,1
1,1,6.398318167674422,2.113555714933388,1,High,0,1,0,0,1,1,0,IT,1
1,1,11.129162482114829,2.7391303778796585,0,Medium,1,1,1,0,1,1,1,Education,1
1,1,6.150889561061367,0.5793760402634494,1,Medium,0,1,0,0,1,0,1,Retail,1
1,1,9.868657493451995,6.475153320712819,1,Medium,1,1,0,1,0,0,0,IT,1
1,1,7.043626605532601,1.805627669532882,0,Medium,1,1,0,0,1,0,1,Healthcare,1
1,1,7.993648286465738,3.4539981481781576,1,Low,0,1,0,0,0,0,1,Retail,1
1,1,8.589185241886744,1.3123921113081307,0,Medium,1,0,0,1,0,0,0,Healthcare,1
1,1,3.7980375790008027,2.7464982874288415,1,Medium,0,0,1,1,1,1,1,IT,1
0,1,5.074565329145402,6.627732671536315,0,High,0,0,1,1,1,0,0,Healthcare,1
1,1,8.172666037574325,4.446215102898021,0,Low,0,0,1,1,0,0,1,Healthcare,1
1,1,6.551384872432239,2.9145535055341307,1,Medium,0,0,0,1,0,0,0,Healthcare,1
0,0,9.993162590549245,3.9487397805168047,0,Medium,1,0,0,1,1,0,0,Healthcare,1
1,1,4.78775823826375,3.159161414970083,1,High,1,0,0,1,1,0,1,Healthcare,1
0,1,9.130510112515974,3.8613691302586197,1,High,0,0,0,0,0,0,0,Healthcare,1
1,0,5.247557559191348,5.115803078549442,0,Medium,0,0,0,0,0,0,1,Education,1
0,1,7.2957900117111425,3.5033530151394414,0,Medium,0,1,1,0,0,1,1,IT,1
1,0,5.871244471524072,4.329987210887657,0,Medium,0,1,0,1,1,0,1,Retail,1
1,1,11.804859760942396,4.354743246472383,0,High,0,1,0,0,1,0,0,Healthcare,1
1,1,5.321015674059929,3.510781529053385,0,Low,0,1,1,0,0,0,0,IT,1
1,0,7.755880609261953,2.896111015494917,1,High,0,1,0,0,1,0,0,IT,1
1,0,4.546327703959696,3.2122249650933092,0,High,0,0,0,0,0,0,0,Healthcare,1
0,1,11.19914024414118,5.048777877302616,0,High,0,0,0,1,0,0,1,Retail,1
0,1,8.80256483235441,5.173625057463176,0,High,0,0,1,0,0,0,1,Retail,1
1,1,8.273946179197337,2.2933085030972933,1,Medium,1,1,1,1,0,1,1,Retail,1
0,1,10.948625878583451,3.608515998417987,1,Medium,0,0,0,1,0,0,1,Education,1
1,1,8.294844882845224,2.8706171963464975,1,Low,0,0,0,0,1,0,1,Retail,1
1,0,8.439142712282154,5.199928644574211,0,Low,0,0,0,1,0,0,1,Retail,1
1,1,8.263450576130303,3.2931954403301487,0,Low,0,0,0,0,1,0,0,IT,1
1,1,9.127268650886238,7.301385726357052,0,Medium,0,0,0,1,1,0,1,Retail,1
0,1,7.015117232157475,4.326846084845579,0,Medium,0,1,0,1,1,0,1,Retail,1
1,1,7.5714253852733355,5.772994681334833,1,High,0,1,0,0,0,0,1,Education,1
1,1,9.620669256914892,2.478083759794951,1,Medium,0,0,1,1,1,0,1,Healthcare,1
1,1,8.554745903115764,4.017583223628798,0,Medium,1,0,1,0,1,0,0,Education,1
1,1,7.771512171795749,4.924259647555336,1,Medium,0,0,0,0,1,0,1,IT,1
1,1,5.198955217938575,2.4500496372672997,1,High,0,0,1,1,1,0,1,Retail,1
1,1,10.99610056907319,4.030514067715866,1,High,1,0,1,1,0,0,1,IT,1
1,1,6.677091780098459,5.577788548300805,0,Medium,0,1,1,0,1,0,1,IT,1
1,0,9.974474476838514,3.5088249881147715,0,Low,1,1,0,1,1,1,1,Education,1
0,1,8.35150730337617,2.7223712431410623,0,Low,0,0,0,1,0,0,0,Healthcare,1
1,1,5.41309895454026,6.704439183208777,0,High,1,1,1,1,0,1,0,Retail,1
1,0,10.50455095506123,2.242382047530552,0,Medium,0,0,1,0,1,0,1,Education,1
0,1,8.50908129279908,4.233835942572381,1,High,0,1,0,1,0,0,1,IT,1
1,1,10.670690713474086,2.93758549249479,0,High,0,1,0,1,1,0,1,IT,1
1,1,7.6351825985281625,2.5947486417136716,1,Medium,0,0,1,1,1,0,0,Healthcare,1
1,1,9.408102459934108,5.112485624054889,1,High,0,1,1,0,0,0,1,Education,1
1,1,4.474945777309973,3.691696132506193,0,High,1,0,0,1,0,0,0,Retail,1
0,0,6.9995682728124855,4.608829698129547,0,Medium,0,1,1,1,1,0,0,IT,1
1,1,5.454013335537457,0.6172814183122082,1,Low,0,0,0,0,0,0,1,Retail,1
1,1,7.250432299923217,4.75467967294309,1,Medium,0,0,0,0,1,0,0,IT,1
1,1,8.94362347901229,2.9191061322755,1,Medium,1,0,0,0,1,0,0,Healthcare,1
1,0,6.790839824691709,1.181722073262597,1,High,1,0,0,1,1,0,1,Education,1
1,0,9.727684187277564,6.827109332180763,1,Medium,1,1,0,0,1,0,1,Education,1
0,1,6.286774712899978,4.90152028974194,1,Medium,0,1,0,1,1,0,1,Healthcare,1
1,0,9.770473227299957,4.340916119019397,0,Medium,0,0,1,0,0,0,1,Healthcare,1
1,1,10.619514331748071,5.874128274609799,1,Low,0,0,0,1,0,0,1,IT,1
1,1,10.027052270181972,4.371353922082804,1,Medium,0,0,0,0,0,0,1,Retail,1
1,1,7.311621896340454,2.8020789847845906,0,Low,0,0,0,1,0,1,1,Education,1
1,1,3.749092804111714,3.737548584276434,0,Low,1,0,1,1,1,0,1,Retail,1
1,1,9.164333993474695,2.9824506802119215,1,Medium,0,1,0,0,1,0,0,Retail,1
0,1,7.749530570569392,3.2494706607629356,1,Medium,0,1,0,0,0,1,0,Healthcare,1
1,1,6.0432141197452935,2.113444501211138,0,High,0,0,0,0,1,0,1,Healthcare,1
1,1,6.887441870259179,2.5449691362995206,1,High,0,1,1,0,1,1,0,IT,1
0,1,10.868850632889604,5.341878299003013,1,Medium,0,1,1,0,0,0,1,IT,1
1,1,5.725319598779691,4.4981131582048715,1,Low,1,0,0,0,1,0,1,Healthcare,1
1,1,8.936618351242423,3.2454804212027373,1,Medium,0,0,0,1,0,0,1,Healthcare,1
1,1,8.435916351274807,2.457952203305297,1,Medium,1,0,0,1,0,0,1,IT,1
1,1,7.285224670673536,3.3919045317881005,0,Medium,0,0,1,1,0,1,1,Education,1
1,1,9.289065374626094,1.474225295549397,0,Medium,1,1,0,0,1,0,1,Education,1
0,1,11.264490517797732,4.189945899136529,0,Low,1,1,0,0,1,1,1,IT,1
1,0,7.408056992227603,5.418207222988848,0,Medium,1,0,0,0,1,1,0,Education,1
1,1,7.513638103845797,7.550458990088535,0,Medium,0,0,1,0,0,0,1,Education,1
1,1,9.2441298099804,2.3451119161538223,0,Medium,0,0,0,0,0,0,0,Retail,1
1,1,9.836485642870002,5.355703668925914,1,Medium,0,0,1,0,0,0,1,Retail,1
1,1,7.74458558570273,2.9391828314531865,0,Low,1,0,1,1,1,1,0,Healthcare,1
1,0,7.389252527812704,2.3073155649234813,1,Low,0,1,0,1,0,0,0,Retail,1
0,1,3.564706958560479,2.306652806716035,0,Medium,0,0,1,0,1,0,1,Education,1
0,0,6.443982175266893,4.21110358964045,0,Low,0,1,1,0,0,0,1,Healthcare,1
1,1,5.7213766558648995,2.6038095644600956,0,Medium,0,1,0,0,1,0,1,Education,1
1,1,9.369249992623782,3.0897313430597726,0,Low,0,1,1,1,1,0,1,IT,1
1,1,7.512194102798316,3.3393980038941073,0,Medium,0,1,0,1,1,0,1,Education,1
1,1,7.433956788922144,2.890048240151634,0,High,0,0,1,0,0,0,1,Healthcare,1
0,1,7.981887472754037,2.781123170951281,1,Medium,1,1,1,0,0,0,1,IT,1
1,1,6.2596470597492,0.356260356222287,0,Low,0,0,0,0,0,0,1,Healthcare,1
1,1,11.106494373377508,4.130429935167803,0,Medium,0,1,1,0,1,0,0,IT,1
1,1,10.596387823393222,4.101507234337678,0,Medium,0,1,1,1,0,0,1,IT,1
1,1,11.236213566095376,2.8039827253967324,1,Medium,0,1,0,0,0,1,1,Education,1
0,1,9.366834462477783,4.540576405582557,0,Medium,1,1,0,1,1,0,1,Education,1
0,1,7.941043769956125,6.0953612980985294,0,Medium,0,0,0,0,1,0,0,Healthcare,1
1,0,11.22945860601377,4.0353697492514256,0,Low,1,1,0,1,1,0,1,IT,1
1,0,6.638066328174041,5.995386668734342,1,Medium,0,0,1,0,1,0,1,Healthcare,1
1,1,6.257582041933976,7.35719788064068,0,High,1,1,0,1,0,0,0,Retail,1
0,1,6.796976970460282,7.79578703368041,0,High,0,1,1,1,1,0,1,Education,1
0,0,9.045742533828596,2.2176458702349984,1,Medium,0,0,0,0,0,0,0,IT,1
1,1,6.475789613224655,2.225405490371995,1,High,0,0,0,1,1,0,1,Healthcare,1
1,1,7.689254023564002,3.333355004911433,0,High,0,1,1,0,1,0,0,Healthcare,1
1,1,4.796289412230447,4.193072801889761,0,Medium,0,0,1,1,1,0,1,IT,1
0,1,8.962195330856488,6.379977999765371,1,Medium,0,0,0,0,0,1,1,Education,1
1,1,4.965793265633781,4.9408618316364326,0,High,0,0,1,0,1,1,0,IT,1
0,1,6.135677890269276,2.1950693054912502,0,High,0,1,1,0,1,0,0,Education,1
0,1,10.434334269793288,3.082513887288507,0,Medium,0,1,0,1,0,0,1,Healthcare,1
1,1,10.36063663397222,3.936999688051728,1,High,1,0,0,0,1,0,0,Healthcare,1
0,1,8.748626179092996,1.7662600327817572,0,Low,0,0,1,1,0,0,0,IT,1
0,0,8.55132716347046,4.020502686311372,0,Medium,0,1,1,0,0,0,0,Retail,1
1,1,6.9380807056914815,2.2173466134111317,0,Low,0,0,1,1,1,0,0,Retail,1
1,1,6.454192672515598,1.5239182996639422,0,Low,0,0,1,1,1,0,1,Healthcare,1
1,1,7.275516604485241,2.5795220807955785,1,Low,0,0,0,0,1,0,1,IT,1
1,1,4.9726916510753645,4.616531582338503,0,Medium,0,1,0,1,0,0,1,Retail,1
0,1,8.504897109907327,4.606173566479779,0,Medium,0,0,0,0,1,0,0,Retail,1
0,1,8.09766224961682,4.14498087503116,0,Low,0,1,0,1,0,0,1,Healthcare,1
1,0,6.133157466579466,5.487420490811316,1,Medium,0,0,1,1,1,0,0,Healthcare,1
1,1,11.137363837682715,5.328374851320151,0,Medium,0,1,0,1,1,0,1,IT,1
1,0,9.213827420574097,4.306572013105416,1,Medium,0,0,0,1,1,0,1,Healthcare,1
0,0,9.383683608017712,4.099572775038557,0,Low,0,0,0,1,0,1,1,IT,1
1,1,7.025320147921669,4.1943200578301445,1,Low,0,1,1,1,1,1,1,Retail,1
0,0,7.997339843947353,3.778532230094377,0,Medium,0,1,0,0,0,1,1,Education,1
1,1,9.254745340374845,0.7384859100584862,0,Medium,0,0,0,1,1,0,1,Retail,1
1,1,8.305564734200471,5.703227267229729,1,Medium,0,0,0,1,0,0,0,Retail,1
1,1,11.203801569539744,4.596284247840515,0,Low,0,0,0,0,0,1,1,Retail,1
1,0,7.5924248611664975,2.1755088312594086,1,High,0,0,1,1,1,0,0,IT,1
1,1,6.990878935527778,6.141724928908656,0,Medium,0,0,1,0,1,0,1,Retail,1
1,1,9.268505752942852,3.115030197680844,1,High,0,1,0,0,1,0,0,Healthcare,1
1,1,5.470705455426976,3.8383464960120666,0,Low,1,0,0,0,1,0,1,Healthcare,1
0,1,9.848593864616225,5.53536339335238,0,Medium,0,0,0,1,0,1,0,Retail,1
1,1,5.398576398816035,4.330209037584384,0,Medium,0,1,0,1,0,0,1,IT,1
0,1,9.2771693321171,6.003063762873849,0,High,0,1,0,0,1,0,1,Healthcare,1
1,1,6.703452891654675,3.4718477514358153,0,Medium,0,1,0,0,1,0,0,Retail,1
1,0,8.953168293966787,6.536759816920504,0,Medium,0,1,0,1,0,0,1,IT,1
1,1,9.814685892122036,2.8332956502512165,1,Medium,0,0,0,1,1,0,1,Retail,1
0,1,8.306842391007837,5.976433493964427,1,High,0,0,0,1,1,0,1,Education,1
0,1,5.60075809671864,0.6023361716509035,0,Medium,1,1,0,1,0,0,1,IT,1
1,1,6.206449510985696,2.3497119229987753,1,Low,1,0,0,1,1,0,1,Retail,1
1,0,6.542681717932435,4.4469492077339785,0,Medium,0,0,1,1,1,0,1,Retail,1
1,1,4.209986212804452,3.3993318607853387,1,Medium,1,1,0,1,0,1,1,Education,1
1,1,10.254955717463858,3.887877070146155,0,Low,1,0,0,0,1,1,1,Education,1
1,1,8.220215171512658,4.062476380241067,0,High,0,1,0,0,0,0,1,Healthcare,1
1,1,5.72896390962201,2.213646087809418,1,Medium,0,0,1,0,1,0,1,IT,1
0,0,10.911349714916714,2.3261055776911492,0,Medium,0,0,1,1,1,0,1,Healthcare,1
0,1,6.5973437997236735,4.348183073212631,1,High,0,0,0,1,1,1,1,Healthcare,1
0,0,8.501144978149743,3.00050057226733,1,Medium,1,0,0,1,0,1,1,Retail,1
1,1,6.349458909607597,6.0115507884417525,1,High,0,1,1,0,0,0,1,Retail,1
1,1,3.9634796933419443,3.7120792668508225,1,Medium,0,0,0,1,0,0,1,Education,1
1,1,5.271118882297479,5.078126864660246,0,Medium,0,1,1,0,1,1,0,Healthcare,1
1,0,7.103019138267137,4.664277503960661,1,Low,1,1,0,1,1,1,1,Healthcare,1
1,1,9.796593742412096,3.098258414240971,0,High,1,1,0,1,1,0,1,Retail,1
0,1,8.693066293638491,1.0295068195714414,1,High,0,1,1,1,0,0,1,Healthcare,1
0,1,8.28041025234249,5.777412051431571,0,Low,0,0,1,0,1,1,1,Healthcare,1
1,1,3.979944754510236,2.531636384954286,0,High,0,1,0,0,0,0,1,Healthcare,1
1,1,10.54017229536019,3.3943629167818834,1,Medium,1,1,1,0,1,0,1,Retail,1
1,0,8.447359392991112,3.773736337650139,1,Medium,1,1,0,1,1,0,1,Retail,1
1,1,7.76116466021568,3.9234826478444784,1,High,0,0,0,1,1,1,1,Retail,1
0,1,10.264846219977791,5.442937993808528,0,Low,0,0,1,0,1,1,1,IT,1
1,0,10.494993447136547,4.008736086884915,0,Medium,1,1,0,0,1,0,1,Retail,1
0,1,10.309180495218381,3.808968864611004,1,High,0,0,1,1,1,0,1,Healthcare,1
1,1,7.5058270065934245,5.527683934817519,0,Medium,1,0,1,1,1,1,1,Education,1
1,1,5.993046878431609,4.900978557830178,1,Medium,0,0,0,0,0,0,1,IT,1
1,0,9.977845834284146,2.8966443310290177,1,High,0,0,1,0,1,1,0,Education,1
1,1,5.269891113859166,2.2792669337817504,1,Low,0,0,0,1,0,0,0,Retail,1
0,1,11.894513477328564,2.764450337200121,1,Medium,1,0,1,1,0,0,0,Retail,1
1,1,8.055999090389125,3.9261703747176777,1,High,0,0,0,0,0,1,1,Education,1
1,1,5.878231488600832,2.1309193372443667,0,Medium,0,0,0,1,1,0,1,Education,1
1,0,5.536262891686779,4.136129570743702,1,Medium,0,0,1,0,1,1,1,Education,1
1,1,5.444790351887881,3.8062025353144886,0,Medium,0,0,0,1,0,1,1,IT,1
1,1,8.280725813441686,0.18622145153415648,0,High,0,1,0,1,1,0,1,Retail,1
1,1,7.987215359880426,1.8907372205990578,1,High,0,0,0,1,0,0,0,Education,1
1,1,5.528155652981614,-0.32862536552623034,1,Low,0,0,1,0,0,0,0,Healthcare,1
1,1,7.287088426888196,3.484145408433536,1,Medium,1,0,0,1,1,0,1,Education,1
0,1,5.264129227817316,5.611020468019001,0,High,0,1,0,1,0,0,1,IT,1
1,1,9.178603611888345,1.1640130668579936,1,High,0,0,1,1,1,0,1,Healthcare,1
1,1,7.8908134677745725,2.016569770309953,1,Medium,0,0,0,0,1,1,1,Retail,1
1,0,7.243194988165104,3.7543931990902277,1,Medium,0,0,0,0,0,0,1,IT,1
1,1,5.423778539864946,2.4043704567198585,0,Medium,0,0,1,0,1,0,1,Healthcare,1
1,1,7.399688799554469,2.396990849399812,1,High,0,1,1,0,1,0,0,Healthcare,1
0,1,7.170544237307347,4.8123911592597395,1,High,0,1,0,1,0,0,1,Healthcare,1
1,1,8.635453402419193,3.257656833140619,1,Medium,0,1,1,0,1,0,1,Retail,1
1,1,8.33403595623392,1.7699126689030278,0,Low,1,0,0,1,1,0,1,IT,1
1,1,9.584120204158685,0.8684261649143492,0,Low,0,0,1,0,1,0,1,Education,1
0,1,7.030846912989875,7.312611655095597,0,High,0,1,0,0,1,0,1,IT,1
1,1,4.279176995607012,5.692463581844007,0,Medium,0,0,0,1,0,0,1,Education,1
1,1,9.982185753196081,3.322549980906975,0,High,1,0,1,0,1,0,0,Healthcare,1
1,1,6.127934973903638,4.131787017495906,1,Medium,0,0,1,0,1,0,1,Healthcare,1
1,1,5.786165893969489,3.2672034068545175,1,High,0,0,0,1,0,0,1,Healthcare,1
1,1,7.913766909772495,4.765685096186877,0,Medium,1,0,0,0,1,0,1,Healthcare,1
1,1,8.604541025909034,2.718678448423179,0,Medium,0,1,0,1,1,0,1,Education,1
1,1,6.938327188570635,3.1852401752847648,0,High,0,0,1,1,0,1,1,Retail,1
0,1,6.922614637063746,4.683101260291745,0,Medium,0,1,0,0,1,0,1,Retail,1
0,1,7.217947364468889,6.180788656669611,1,Low,0,0,0,0,1,0,1,Education,1
1,1,10.833080701986287,5.112122641993157,0,Low,0,0,0,0,0,1,1,Healthcare,1
1,1,7.9946438248837355,5.850870816386392,1,Medium,0,1,0,0,0,0,1,Retail,1
1,1,6.064074321076408,3.531373993733231,0,High,1,0,0,0,0,0,1,IT,1
